date,year,doy,Hour,lt,Lat_of_Earth,Lon_of_Earth,BR,BT,BN,|B,Solar_Wind_Speed,THETA_elevation_angle_of_v,PHI_azimuth_angle_of_v,Ion_Density,Temperature
2016-08-13,2016,226,6,0,6.5,243.6,-2.4,-1.2,0.1,3.1,502.0,-1.0,0.3,2.5,60735.0
2016-08-13,2016,226,7,1,6.5,243.7,-2.5,-2.3,0.4,3.5,497.0,-1.0,0.6,2.2,42726.0
2016-08-13,2016,226,8,2,6.5,243.7,-2.4,-2.4,-0.1,3.4,491.0,-0.7,0.9,2.3,47740.0
2016-08-13,2016,226,9,3,6.5,243.7,-1.6,-2.1,-0.2,2.8,483.0,-0.2,0.9,2.4,58172.0
2016-08-13,2016,226,10,4,6.5,243.8,-1.3,-1.9,-0.3,2.6,485.0,-0.2,0.6,2.3,65663.0
2016-08-13,2016,226,11,5,6.5,243.8,1.0,-2.0,-1.0,2.8,459.0,0.8,1.3,2.3,55785.0
2016-08-13,2016,226,12,6,6.5,243.9,2.5,-0.9,-1.2,3.1,449.0,1.3,-0.2,2.8,52580.0
2016-08-13,2016,226,13,7,6.5,243.9,2.4,1.0,-0.4,3.0,447.0,0.8,-1.9,2.8,53160.0
2016-08-13,2016,226,14,8,6.5,243.9,1.4,0.3,-2.6,3.1,451.0,1.6,-0.5,2.7,43215.0
2016-08-13,2016,226,15,9,6.5,244.0,1.3,0.4,-2.8,3.2,448.0,2.1,-0.0,2.4,42138.0
2016-08-13,2016,226,16,10,6.5,244.0,1.3,0.6,-3.2,3.5,444.0,1.9,-0.0,2.2,33740.0
2016-08-13,2016,226,17,11,6.5,244.1,1.1,-0.1,-1.6,3.3,444.0,0.5,1.1,2.4,39111.0
2016-08-13,2016,226,18,12,6.5,244.1,2.3,-2.1,-0.2,3.3,434.0,-0.4,2.4,2.7,58961.0
2016-08-13,2016,226,19,13,6.5,244.1,1.6,-0.4,-1.4,2.9,441.0,0.8,0.8,2.8,57848.0
2016-08-13,2016,226,20,14,6.5,244.2,1.6,-2.9,-0.2,3.6,440.0,-0.2,3.3,2.5,34871.0
2016-08-13,2016,226,21,15,6.5,244.2,2.1,-0.8,-0.9,3.7,433.0,0.6,1.6,2.6,39348.0
2016-08-13,2016,226,22,16,6.5,244.3,3.1,-0.9,-1.4,3.8,418.0,1.8,1.4,2.8,36737.0
2016-08-13,2016,226,23,17,6.5,244.3,3.7,-0.4,-1.1,4.1,413.0,1.5,0.5,3.0,33074.0
2016-08-14,2016,227,0,18,6.5,244.3,3.7,-1.0,-0.1,4.1,417.0,0.4,1.1,4.2,41707.0
2016-08-14,2016,227,1,19,6.5,244.4,3.7,-1.2,0.0,4.0,411.0,-0.3,1.0,3.7,49256.0
2016-08-14,2016,227,2,20,6.5,244.4,1.9,-2.7,0.3,3.8,425.0,-0.1,2.6,3.7,46983.0
2016-08-14,2016,227,3,21,6.5,244.5,2.2,-2.6,0.9,4.1,420.0,-0.8,2.0,3.5,39730.0
2016-08-14,2016,227,4,22,6.6,244.5,3.8,-1.0,1.8,4.6,406.0,-2.6,0.1,3.6,34750.0
2016-08-14,2016,227,5,23,6.6,244.5,3.4,0.1,3.0,4.6,412.0,-3.4,-0.3,3.5,33183.0
2016-08-14,2016,227,6,0,6.6,244.6,-0.7,-1.4,2.2,4.6,439.0,-1.9,1.5,3.6,34867.0
2016-08-14,2016,227,7,1,6.6,244.6,-4.3,-1.1,0.2,4.5,455.0,0.5,1.0,3.4,33961.0
2016-08-14,2016,227,8,2,6.6,244.7,-1.6,-1.6,1.9,4.1,435.0,-1.8,1.6,3.9,47970.0
2016-08-14,2016,227,9,3,6.6,244.7,2.9,-0.8,1.2,3.8,412.0,-0.7,-0.1,4.2,64870.0
2016-08-14,2016,227,10,4,6.6,244.7,2.0,-2.1,-0.1,3.9,415.0,0.7,1.3,4.5,75000.0
2016-08-14,2016,227,11,5,6.6,244.8,0.1,-2.3,-0.8,4.2,426.0,0.2,2.3,4.1,48523.0
2016-08-14,2016,227,12,6,6.6,244.8,2.7,-0.9,0.6,4.1,405.0,-0.3,1.0,4.5,54443.0
2016-08-14,2016,227,13,7,6.6,244.9,0.6,-2.2,1.4,4.1,426.0,-1.6,2.5,4.0,57368.0
2016-08-14,2016,227,14,8,6.6,244.9,2.2,-0.7,2.9,4.3,410.0,-3.2,1.5,3.8,50775.0
2016-08-14,2016,227,15,9,6.6,244.9,4.0,-1.4,1.2,4.5,393.0,-0.9,2.3,4.0,46559.0
2016-08-14,2016,227,16,10,6.6,245.0,3.5,-2.2,0.6,4.3,395.0,-0.4,3.2,4.2,56390.0
2016-08-14,2016,227,17,11,6.6,245.0,4.0,-1.2,0.2,4.4,387.0,0.3,2.2,4.3,66259.0
2016-08-14,2016,227,18,12,6.6,245.1,4.4,-0.7,-0.7,4.7,382.0,1.2,1.8,4.4,59718.0
2016-08-14,2016,227,19,13,6.6,245.1,2.6,-3.1,0.8,4.5,396.0,-0.1,4.4,4.2,52448.0
2016-08-14,2016,227,20,14,6.6,245.2,3.3,-2.4,0.1,4.7,389.0,1.5,3.9,4.3,49763.0
2016-08-14,2016,227,21,15,6.6,245.2,4.5,-1.7,-0.3,4.9,373.0,2.6,3.3,4.5,54111.0
2016-08-14,2016,227,22,16,6.6,245.2,3.8,-2.5,0.5,4.7,375.0,1.7,3.9,4.5,60275.0
2016-08-14,2016,227,23,17,6.6,245.3,3.2,-3.0,0.0,4.5,371.0,2.1,3.6,4.5,62895.0
2016-08-15,2016,228,0,18,6.6,245.3,3.2,-2.8,-0.4,4.5,368.0,2.4,4.7,4.4,56971.0
2016-08-15,2016,228,1,19,6.6,245.4,4.5,-1.7,-0.3,4.8,355.0,3.4,3.6,4.6,59535.0
2016-08-15,2016,228,2,20,6.6,245.4,4.0,-2.4,0.5,4.8,355.0,2.5,4.1,4.8,57139.0
2016-08-15,2016,228,3,21,6.6,245.4,2.3,-3.8,0.3,4.5,359.0,2.2,3.9,4.9,40799.0
2016-08-15,2016,228,4,22,6.6,245.5,1.4,-4.2,0.4,4.6,362.0,2.4,4.3,5.2,31722.0
2016-08-15,2016,228,5,23,6.6,245.5,0.2,-4.5,-0.4,4.7,362.0,3.2,4.3,5.0,27927.0
2016-08-15,2016,228,6,0,6.6,245.6,1.6,-4.3,-0.4,4.7,357.0,3.3,3.7,5.1,28061.0
2016-08-15,2016,228,7,1,6.6,245.6,2.3,-4.4,-0.3,5.2,352.0,2.9,3.8,5.5,27871.0
2016-08-15,2016,228,8,2,6.6,245.6,2.8,-3.6,-1.1,5.2,346.0,3.7,3.6,5.4,28391.0
2016-08-15,2016,228,9,3,6.6,245.7,-0.7,-4.0,-1.2,4.8,346.0,2.7,2.8,5.6,21110.0
2016-08-15,2016,228,10,4,6.6,245.7,2.0,-4.5,0.4,5.0,338.0,2.1,3.3,5.8,18122.0
2016-08-15,2016,228,11,5,6.6,245.8,3.7,-3.5,0.9,5.2,332.0,1.7,3.5,5.3,18116.0
2016-08-15,2016,228,12,6,6.6,245.8,3.5,-3.6,0.5,5.1,329.0,1.8,3.5,5.5,18376.0
2016-08-15,2016,228,13,7,6.6,245.8,2.9,-3.7,0.8,4.8,323.0,2.4,3.2,5.5,18174.0
2016-08-15,2016,228,14,8,6.6,245.9,1.2,-4.5,1.3,4.8,326.0,2.7,3.7,6.0,15906.0
2016-08-15,2016,228,15,9,6.6,245.9,-0.3,-5.2,1.3,5.4,322.0,3.6,3.7,7.7,16656.0
2016-08-15,2016,228,16,10,6.6,246.0,-0.5,-5.5,1.2,5.7,315.0,4.3,4.3,8.9,11782.0
2016-08-15,2016,228,17,11,6.6,246.0,0.4,-5.2,0.4,5.3,308.0,4.3,4.1,9.2,13286.0
2016-08-15,2016,228,18,12,6.6,246.0,1.2,-5.3,0.9,5.6,301.0,4.4,3.9,8.3,11021.0
2016-08-15,2016,228,19,13,6.6,246.1,1.0,-5.3,0.9,5.5,302.0,4.1,4.1,8.3,10475.0
2016-08-15,2016,228,20,14,6.6,246.1,2.1,-4.7,0.7,5.3,294.0,4.5,3.8,8.1,10564.0
2016-08-15,2016,228,21,15,6.6,246.2,1.9,-4.8,1.0,5.2,292.0,4.1,3.5,7.8,10928.0
2016-08-15,2016,228,22,16,6.6,246.2,1.9,-5.0,0.6,5.5,296.0,4.5,2.9,7.3,9153.0
2016-08-15,2016,228,23,17,6.6,246.2,2.0,-4.7,0.4,5.1,290.0,4.6,3.4,7.9,9604.0
2016-08-16,2016,229,0,18,6.6,246.3,2.2,-4.3,-0.5,4.8,286.0,5.1,3.4,8.2,9786.0
2016-08-16,2016,229,1,19,6.6,246.3,2.6,-4.2,-0.1,4.9,283.0,3.7,4.2,6.9,11046.0
2016-08-16,2016,229,2,20,6.6,246.4,2.4,-4.3,0.4,5.0,283.0,2.5,3.9,7.6,10936.0
2016-08-16,2016,229,3,21,6.6,246.4,0.4,-4.8,-0.4,4.9,286.0,3.6,2.5,7.5,9930.0
2016-08-16,2016,229,4,22,6.7,246.4,-0.4,-3.6,-0.5,4.4,294.0,3.9,1.4,6.7,15467.0
2016-08-16,2016,229,5,23,6.7,246.5,-2.7,-2.5,-0.3,4.0,307.0,2.8,0.4,6.6,15223.0
2016-08-16,2016,229,6,0,6.7,246.5,-1.7,-3.1,-0.2,3.8,302.0,2.8,1.5,6.9,13656.0
2016-08-16,2016,229,7,1,6.7,246.6,-1.7,-3.8,0.6,4.3,297.0,1.7,1.8,6.1,12091.0
2016-08-16,2016,229,8,2,6.7,246.6,-1.1,-3.9,0.8,4.2,291.0,1.3,1.6,6.9,7746.0
2016-08-16,2016,229,9,3,6.7,246.6,-0.8,-4.1,0.7,4.3,288.0,1.1,1.6,6.8,8361.0
2016-08-16,2016,229,10,4,6.7,246.7,-1.2,-4.5,0.4,4.7,293.0,1.0,1.3,8.2,9100.0
2016-08-16,2016,229,11,5,6.7,246.7,-1.0,-4.8,0.2,5.0,293.0,0.8,1.5,9.2,9102.0
2016-08-16,2016,229,12,6,6.7,246.8,-0.6,-6.5,-0.0,6.6,304.0,2.4,2.3,13.7,11801.0
2016-08-16,2016,229,13,7,6.7,246.8,1.4,-6.8,-1.2,7.3,305.0,3.5,3.0,11.9,16484.0
2016-08-16,2016,229,14,8,6.7,246.8,-0.6,-5.6,-0.2,5.8,309.0,1.6,1.7,14.0,19135.0
2016-08-16,2016,229,15,9,6.7,246.9,0.6,-5.2,-0.5,5.3,306.0,1.3,2.1,13.5,15904.0
2016-08-16,2016,229,16,10,6.7,246.9,2.5,-5.4,0.0,6.0,302.0,1.0,3.0,12.3,14281.0
2016-08-16,2016,229,17,11,6.7,247.0,2.8,-5.8,0.7,6.5,304.0,0.6,3.5,13.1,16141.0
2016-08-16,2016,229,18,12,6.7,247.0,2.5,-6.7,1.3,7.2,309.0,0.7,3.2,14.6,15412.0
2016-08-16,2016,229,19,13,6.7,247.0,1.5,-7.5,1.2,7.8,314.0,0.7,3.1,17.9,15007.0
2016-08-16,2016,229,20,14,6.7,247.1,0.6,-6.8,1.5,7.0,320.0,1.6,3.6,25.0,15430.0
2016-08-16,2016,229,21,15,6.7,247.1,0.4,-5.7,-2.9,9.4,331.0,1.5,3.9,26.6,28284.0
2016-08-16,2016,229,22,16,6.7,247.2,0.1,3.3,-4.8,7.0,335.0,2.1,3.4,24.1,48241.0
2016-08-16,2016,229,23,17,6.7,247.2,-2.3,6.3,1.2,7.3,336.0,2.2,1.3,21.2,31075.0
2016-08-17,2016,230,0,18,6.7,247.2,-4.3,5.8,4.1,8.6,335.0,2.2,1.0,19.9,23728.0
2016-08-17,2016,230,1,19,6.7,247.3,-4.7,0.3,5.8,7.8,335.0,1.9,1.8,27.0,26427.0
2016-08-17,2016,230,2,20,6.7,247.3,1.5,1.8,-3.0,4.7,331.0,3.1,1.8,30.7,27312.0
2016-08-17,2016,230,3,21,6.7,247.4,3.9,1.7,-5.7,7.5,333.0,1.4,1.2,21.8,25705.0
2016-08-17,2016,230,4,22,6.7,247.4,2.6,-0.7,-2.5,6.1,329.0,2.7,0.7,32.9,24586.0
2016-08-17,2016,230,5,23,6.7,247.4,-1.4,2.2,1.1,5.2,327.0,1.4,1.8,33.1,25610.0
2016-08-17,2016,230,6,0,6.7,247.5,0.1,0.1,4.9,5.8,331.0,1.5,1.1,24.0,31790.0
2016-08-17,2016,230,7,1,6.7,247.5,-4.4,-1.3,6.2,7.8,331.0,2.6,1.1,10.7,34088.0
2016-08-17,2016,230,8,2,6.7,247.6,-5.4,0.6,4.9,7.6,332.0,1.4,0.5,9.7,38731.0
2016-08-17,2016,230,9,3,6.7,247.6,-6.1,1.6,3.9,7.5,339.0,0.6,1.3,8.0,47022.0
2016-08-17,2016,230,10,4,6.7,247.6,-3.4,4.0,-1.9,6.8,365.0,-0.7,-0.7,6.9,82685.0
2016-08-17,2016,230,11,5,6.7,247.7,-4.3,5.6,-0.4,7.5,386.0,-1.1,-2.3,5.6,92449.0
2016-08-17,2016,230,12,6,6.7,247.7,-6.2,1.7,3.7,7.7,389.0,-0.8,-3.4,4.3,87993.0
2016-08-17,2016,230,13,7,6.7,247.8,-5.6,-0.6,5.8,8.2,402.0,1.3,-7.2,3.5,67181.0
2016-08-17,2016,230,14,8,6.7,247.8,-4.9,-1.0,6.6,8.4,408.0,1.6,-7.7,3.5,51777.0
2016-08-17,2016,230,15,9,6.7,247.8,-6.0,0.7,6.1,8.7,390.0,1.2,-5.7,3.5,45522.0
2016-08-17,2016,230,16,10,6.7,247.9,-6.4,1.4,5.2,8.6,384.0,1.3,-5.7,3.6,47071.0
2016-08-17,2016,230,17,11,6.7,247.9,-6.0,4.1,-2.1,8.1,393.0,-7.6,-2.7,4.9,85760.0
2016-08-17,2016,230,18,12,6.7,248.0,-5.5,6.1,-1.0,8.5,390.0,-5.1,-0.4,4.6,85763.0
2016-08-17,2016,230,19,13,6.7,248.0,-5.8,5.6,-0.9,8.5,383.0,-4.9,-1.5,4.1,80947.0
2016-08-17,2016,230,20,14,6.7,248.0,-5.4,5.0,-1.6,8.0,384.0,-4.7,-2.4,4.7,103646.0
2016-08-17,2016,230,21,15,6.7,248.1,-5.8,3.6,1.9,7.8,382.0,0.7,-4.2,4.9,111130.0
2016-08-17,2016,230,22,16,6.7,248.1,-4.8,0.5,5.1,7.5,385.0,4.3,-7.5,4.8,103176.0
2016-08-17,2016,230,23,17,6.7,248.2,-6.1,1.8,-0.2,7.1,364.0,-1.8,-5.4,4.6,89562.0
2016-08-18,2016,231,0,18,6.7,248.2,-1.4,5.3,-3.7,7.1,412.0,-4.5,-1.0,4.3,70772.0
2016-08-18,2016,231,1,19,6.7,248.3,-1.7,4.9,-4.1,6.8,405.0,-4.2,-1.0,3.9,58631.0
2016-08-18,2016,231,2,20,6.7,248.3,-3.7,2.8,-5.5,7.4,383.0,-3.9,-5.8,3.6,50248.0
2016-08-18,2016,231,3,21,6.7,248.3,-4.5,2.8,-3.5,6.8,367.0,-1.3,-4.6,3.8,62376.0
2016-08-18,2016,231,4,22,6.7,248.4,-2.7,4.5,-5.3,7.8,375.0,-1.2,-2.8,3.0,26058.0
2016-08-18,2016,231,5,23,6.7,248.4,-4.3,2.7,-6.0,7.9,362.0,-1.9,-3.4,3.1,23431.0
2016-08-18,2016,231,6,0,6.7,248.5,-4.0,1.3,-5.8,7.2,357.0,-1.8,-2.4,2.7,20017.0
2016-08-18,2016,231,7,1,6.8,248.5,-3.5,1.4,-4.7,6.2,353.0,-2.2,-1.4,2.5,28141.0
2016-08-18,2016,231,8,2,6.8,248.5,-2.3,2.7,-4.0,5.5,362.0,-0.2,0.0,2.8,28752.0
2016-08-18,2016,231,9,3,6.8,248.6,-1.4,3.2,-2.8,4.9,370.0,-0.9,0.8,2.9,30140.0
2016-08-18,2016,231,10,4,6.8,248.6,-0.1,0.7,-2.0,2.9,384.0,-0.1,-1.8,3.6,66357.0
2016-08-18,2016,231,11,5,6.8,248.7,0.3,0.9,-3.1,3.5,360.0,-4.8,2.3,5.1,32881.0
2016-08-18,2016,231,12,6,6.8,248.7,-1.2,1.9,-1.4,4.3,346.0,-2.3,2.9,9.3,27705.0
2016-08-18,2016,231,13,7,6.8,248.7,1.0,2.0,-3.4,4.8,365.0,-3.5,0.8,8.0,31717.0
2016-08-18,2016,231,14,8,6.8,248.8,-3.0,4.0,-2.2,5.6,356.0,-4.9,2.4,4.3,62642.0
2016-08-18,2016,231,15,9,6.8,248.8,-2.3,4.6,-1.0,5.4,360.0,-3.2,3.1,4.2,62076.0
2016-08-18,2016,231,16,10,6.8,248.9,-1.9,4.1,-0.1,5.1,360.0,-1.7,1.7,4.3,66686.0
2016-08-18,2016,231,17,11,6.8,248.9,-2.7,1.3,-0.9,3.7,352.0,-3.0,-1.9,4.7,106417.0
