date,lt,year,doy,glon,trough_min_lat,AE,AE6,Kp,Kp9,Cp,C9,sum_8kp,mean_8ap,F10.7,Hour,Lat_of_Earth,Lon_of_Earth,BR,BT,BN,|B,Solar_Wind_Speed,THETA_elevation_angle_of_v,PHI_azimuth_angle_of_v,Ion_Density,Temperature
2014-09-12,4,2014,255,-90,45.0,486.0,384.0,3.0,2.9,1.4,6,32.3,37,154.0,10,7.2,272.5,1.0,-8.4,4.4,9.9,439.0,-4.6,2.0,6.4,82093.0
2014-09-12,5,2014,255,-90,,356.0,366.2,3.0,2.9,1.4,6,32.3,37,154.0,11,7.2,272.6,-0.3,-8.9,4.7,10.1,434.0,-5.3,1.1,5.6,70968.0
2014-09-12,18,2014,255,-90,53.0,252.0,89.7,5.3,4.5,1.4,6,32.3,37,154.0,0,7.2,272.1,1.2,-5.6,-0.5,11.5,430.0,0.4,1.2,18.5,121700.0
2014-09-12,19,2014,255,-90,51.0,846.0,199.6,5.3,4.5,1.4,6,32.3,37,154.0,1,7.2,272.2,1.0,-5.2,-8.1,12.3,451.0,2.4,2.0,21.9,165413.0
2014-09-12,20,2014,255,-90,49.0,730.0,294.9,5.3,4.5,1.4,6,32.3,37,154.0,2,7.2,272.2,1.0,-9.5,7.6,14.0,460.0,-1.1,1.5,18.3,174454.0
2014-09-12,21,2014,255,-90,48.0,433.0,348.3,4.3,4.5,1.4,6,32.3,37,154.0,3,7.2,272.2,3.1,-9.4,1.1,12.6,466.0,-2.3,0.4,18.7,190397.0
2014-09-12,22,2014,255,-90,49.0,579.0,421.0,4.3,4.5,1.4,6,32.3,37,154.0,4,7.2,272.3,2.6,-6.2,7.7,11.4,467.0,-4.6,-0.3,20.5,158022.0
2014-09-12,23,2014,255,-90,47.0,355.0,465.3,4.3,4.5,1.4,6,32.3,37,154.0,5,7.2,272.3,1.8,-10.2,5.5,12.3,460.0,-4.8,2.0,17.8,94620.0
2014-09-13,0,2014,256,-90,45.0,105.0,88.6,4.0,3.7,0.7,3,19.3,12,146.9,6,7.2,273.3,-26.4,6.9,13.3,30.5,703.0,0.9,0.0,11.1,26811.0
2014-09-13,1,2014,256,-90,45.0,81.0,83.7,4.0,3.7,0.7,3,19.3,12,146.9,7,7.2,273.4,-23.6,8.1,14.9,29.2,679.0,0.6,-0.3,6.9,27048.0
2014-09-13,2,2014,256,-90,46.0,59.0,68.0,4.0,3.7,0.7,3,19.3,12,146.9,8,7.2,273.4,-23.6,9.2,12.2,28.1,680.0,2.4,-2.8,2.2,28029.0
2014-09-13,3,2014,256,-90,45.0,41.0,50.9,1.3,2.1,0.7,3,19.3,12,146.9,9,7.2,273.5,-20.8,11.1,12.0,26.5,659.0,0.6,-6.7,1.8,22388.0
2014-09-13,4,2014,256,-90,45.0,37.0,42.1,1.3,2.1,0.7,3,19.3,12,146.9,10,7.2,273.5,-18.1,9.9,13.7,24.8,622.0,-2.0,-7.3,1.7,21748.0
2014-09-13,5,2014,256,-90,45.0,31.0,35.1,1.3,2.1,0.7,3,19.3,12,146.9,11,7.2,273.6,-17.4,9.3,11.8,23.1,621.0,-0.4,-7.1,1.6,24719.0
2014-09-13,18,2014,256,-90,50.0,205.0,496.7,3.7,4.4,0.7,3,19.3,12,146.9,0,7.2,273.1,-16.9,22.9,10.7,30.5,704.0,-0.4,-5.9,8.0,43948.0
2014-09-13,19,2014,256,-90,47.0,240.0,478.7,3.7,4.4,0.7,3,19.3,12,146.9,1,7.2,273.1,-19.9,20.0,11.7,30.5,671.0,-2.8,-6.7,7.9,43908.0
2014-09-13,20,2014,256,-90,46.0,95.0,464.3,3.7,4.4,0.7,3,19.3,12,146.9,2,7.2,273.2,-20.1,19.7,12.8,30.9,697.0,-3.4,-7.8,4.3,37838.0
2014-09-13,21,2014,256,-90,46.0,64.0,406.3,2.7,3.3,0.7,3,19.3,12,146.9,3,7.2,273.2,-22.0,18.5,11.9,31.1,722.0,-0.1,-7.6,2.9,29248.0
2014-09-13,22,2014,256,-90,48.0,71.0,313.9,2.7,3.3,0.7,3,19.3,12,146.9,4,7.2,273.3,-24.8,13.5,11.8,30.7,730.0,1.1,-4.4,3.8,30387.0
2014-09-13,23,2014,256,-90,46.0,50.0,175.1,2.7,3.3,0.7,3,19.3,12,146.9,5,7.2,273.3,-25.3,9.0,13.9,30.5,721.0,1.6,-2.2,6.4,34808.0
2014-09-14,0,2014,257,-90,55.0,34.0,27.2,0.7,0.6,0.0,0,3.0,2,141.0,6,7.2,274.3,2.3,6.2,3.2,7.5,453.0,6.0,3.0,0.5,66394.0
2014-09-14,1,2014,257,-90,53.0,29.0,28.3,0.7,0.6,0.0,0,3.0,2,141.0,7,7.2,274.4,1.7,5.8,4.0,7.4,466.0,3.1,1.0,0.4,72159.0
2014-09-14,2,2014,257,-90,,17.0,21.2,0.7,0.6,0.0,0,3.0,2,141.0,8,7.2,274.4,0.9,6.0,3.3,7.2,469.0,2.4,-1.5,0.4,111703.0
2014-09-14,3,2014,257,-90,51.0,20.0,20.4,0.3,0.4,0.0,0,3.0,2,141.0,9,7.2,274.5,0.9,5.8,3.5,7.1,468.0,2.7,-1.9,0.4,82829.0
2014-09-14,4,2014,257,-90,,27.0,24.6,0.3,0.4,0.0,0,3.0,2,141.0,10,7.2,274.5,0.5,5.7,3.7,7.2,480.0,2.2,-1.6,0.4,110650.0
2014-09-14,5,2014,257,-90,,29.0,27.4,0.3,0.4,0.0,0,3.0,2,141.0,11,7.2,274.5,-0.1,6.6,2.4,7.1,481.0,1.2,-1.1,0.4,113150.0
2014-09-14,18,2014,257,-90,,21.0,37.7,0.3,0.7,0.0,0,3.0,2,141.0,0,7.2,274.1,-3.7,5.7,5.9,9.1,553.0,2.7,0.1,0.6,50995.0
2014-09-14,19,2014,257,-90,,19.0,32.9,0.3,0.7,0.0,0,3.0,2,141.0,1,7.2,274.1,-2.4,6.1,5.7,8.8,585.0,1.4,4.5,0.4,72048.0
2014-09-14,20,2014,257,-90,60.0,24.0,28.7,0.3,0.7,0.0,0,3.0,2,141.0,2,7.2,274.2,-2.6,5.9,4.6,8.1,572.0,-0.8,5.0,0.4,125750.0
2014-09-14,21,2014,257,-90,,21.0,25.1,0.3,0.4,0.0,0,3.0,2,141.0,3,7.2,274.2,0.1,6.8,3.1,7.7,562.0,1.8,1.3,0.6,152047.0
2014-09-14,22,2014,257,-90,60.0,21.0,22.7,0.3,0.4,0.0,0,3.0,2,141.0,4,7.2,274.2,0.7,6.6,2.9,7.4,523.0,4.1,0.5,0.5,123152.0
2014-09-14,23,2014,257,-90,,12.0,20.1,0.3,0.4,0.0,0,3.0,2,141.0,5,7.2,274.3,1.8,6.4,2.8,7.4,482.0,6.6,1.0,0.4,102600.0
2014-09-15,0,2014,258,-90,,15.0,16.0,1.0,0.7,0.0,0,3.7,2,134.4,6,7.2,275.3,-2.4,2.7,1.9,4.3,464.0,3.0,1.7,1.2,76812.0
2014-09-15,1,2014,258,-90,,12.0,13.5,1.0,0.7,0.0,0,3.7,2,134.4,7,7.2,275.4,-3.9,1.3,0.7,4.3,442.0,2.3,-0.1,1.2,77776.0
2014-09-15,2,2014,258,-90,,27.0,22.0,1.0,0.7,0.0,0,3.7,2,134.4,8,7.2,275.4,-3.9,1.5,0.4,4.3,439.0,1.3,0.7,1.2,58781.0
2014-09-15,3,2014,258,-90,,24.0,23.3,0.3,0.5,0.0,0,3.7,2,134.4,9,7.2,275.4,-3.4,1.3,-0.2,4.3,446.0,-0.1,0.2,1.2,68482.0
2014-09-15,4,2014,258,-90,,31.0,28.2,0.3,0.5,0.0,0,3.7,2,134.4,10,7.2,275.5,-2.4,2.9,1.9,4.4,459.0,3.2,2.1,1.3,76327.0
2014-09-15,5,2014,258,-90,,37.0,33.8,0.3,0.5,0.0,0,3.7,2,134.4,11,7.2,275.5,-2.9,2.7,0.3,4.4,451.0,1.4,2.4,1.3,68447.0
2014-09-15,18,2014,258,-90,,29.0,30.0,0.0,0.0,0.0,0,3.7,2,134.4,0,7.2,275.1,-0.7,1.2,4.7,5.1,480.0,3.7,0.1,0.7,75920.0
2014-09-15,19,2014,258,-90,,26.0,28.7,0.0,0.0,0.0,0,3.7,2,134.4,1,7.2,275.1,-0.7,0.5,4.1,4.6,478.0,3.4,0.1,0.8,88140.0
2014-09-15,20,2014,258,-90,,24.0,27.3,0.0,0.0,0.0,0,3.7,2,134.4,2,7.2,275.1,-0.5,-0.9,2.9,4.2,483.0,2.5,-2.3,0.9,120708.0
2014-09-15,21,2014,258,-90,,21.0,26.1,0.3,0.2,0.0,0,3.7,2,134.4,3,7.2,275.2,-3.1,2.0,1.5,4.2,463.0,1.4,0.7,1.0,103053.0
2014-09-15,22,2014,258,-90,,17.0,24.7,0.3,0.2,0.0,0,3.7,2,134.4,4,7.2,275.2,-2.6,1.2,2.4,4.2,469.0,2.6,-0.6,1.2,79690.0
2014-09-15,23,2014,258,-90,,17.0,23.4,0.3,0.2,0.0,0,3.7,2,134.4,5,7.2,275.3,-2.9,2.4,1.8,4.4,461.0,2.6,0.7,1.2,68823.0
2014-09-16,0,2014,259,-90,50.0,62.0,57.1,2.0,2.0,0.3,1,14.3,7,134.1,6,7.2,276.3,-1.6,6.9,-1.3,7.4,447.0,-1.0,2.6,2.8,48370.0
2014-09-16,1,2014,259,-90,50.0,62.0,60.2,2.0,2.0,0.3,1,14.3,7,134.1,7,7.2,276.3,-1.8,6.3,-2.9,7.3,445.0,-2.9,2.2,3.2,56225.0
2014-09-16,2,2014,259,-90,51.0,59.0,59.5,2.0,2.0,0.3,1,14.3,7,134.1,8,7.2,276.4,-2.2,6.0,-2.5,7.3,457.0,-2.2,0.2,4.6,104671.0
2014-09-16,3,2014,259,-90,51.0,89.0,78.2,1.3,1.6,0.3,1,14.3,7,134.1,9,7.2,276.4,-2.7,6.4,-2.0,7.3,452.0,-1.4,0.7,4.6,74969.0
2014-09-16,4,2014,259,-90,50.0,92.0,86.9,1.3,1.6,0.3,1,14.3,7,134.1,10,7.2,276.5,-0.9,6.2,-1.6,7.3,441.0,0.4,1.0,4.2,55379.0
2014-09-16,5,2014,259,-90,50.0,54.0,66.1,1.3,1.6,0.3,1,14.3,7,134.1,11,7.2,276.5,-2.9,5.1,-0.4,6.2,413.0,2.3,0.3,5.6,51485.0
2014-09-16,18,2014,259,-90,,28.0,31.7,1.7,1.3,0.3,1,14.3,7,134.1,0,7.2,276.0,-0.8,5.4,1.8,6.1,458.0,2.5,0.9,2.3,29379.0
2014-09-16,19,2014,259,-90,,39.0,30.4,1.7,1.3,0.3,1,14.3,7,134.1,1,7.2,276.1,-3.4,4.8,-0.1,7.2,446.0,-0.3,-0.0,3.3,40058.0
2014-09-16,20,2014,259,-90,60.0,38.0,30.0,1.7,1.3,0.3,1,14.3,7,134.1,2,7.2,276.1,1.4,6.1,1.7,7.2,476.0,-0.5,0.2,2.6,34767.0
2014-09-16,21,2014,259,-90,,26.0,30.0,2.3,2.0,0.3,1,14.3,7,134.1,3,7.2,276.2,-1.5,7.7,0.3,8.1,458.0,-1.2,0.9,3.3,44680.0
2014-09-16,22,2014,259,-90,,42.0,31.7,2.3,2.0,0.3,1,14.3,7,134.1,4,7.2,276.2,-2.5,6.4,-2.1,7.2,455.0,-1.9,0.8,4.9,48667.0
2014-09-16,23,2014,259,-90,,55.0,35.4,2.3,2.0,0.3,1,14.3,7,134.1,5,7.2,276.3,-3.0,5.2,-2.5,6.6,446.0,-2.0,-0.5,5.6,72110.0
2014-09-17,0,2014,260,-90,53.0,24.0,27.1,0.0,0.4,0.2,1,9.3,4,134.2,6,7.2,277.3,-3.1,4.1,2.4,5.8,381.0,1.9,0.3,4.6,19905.0
2014-09-17,1,2014,260,-90,54.0,25.0,25.6,0.0,0.4,0.2,1,9.3,4,134.2,7,7.2,277.3,-2.8,4.2,2.9,5.9,383.0,2.1,-0.2,4.4,21097.0
2014-09-17,2,2014,260,-90,52.0,26.0,25.7,0.0,0.4,0.2,1,9.3,4,134.2,8,7.2,277.4,-2.8,4.2,3.3,6.1,381.0,2.3,0.0,4.5,20675.0
2014-09-17,3,2014,260,-90,54.0,33.0,30.3,0.3,0.3,0.2,1,9.3,4,134.2,9,7.2,277.4,-2.6,3.6,3.5,5.7,381.0,2.7,-0.6,5.3,19024.0
2014-09-17,4,2014,260,-90,,39.0,35.8,0.3,0.3,0.2,1,9.3,4,134.2,10,7.2,277.4,-2.3,3.1,3.6,5.2,382.0,2.4,-1.2,7.4,15584.0
2014-09-17,5,2014,260,-90,47.0,41.0,39.1,0.3,0.3,0.2,1,9.3,4,134.2,11,7.2,277.5,-1.9,2.4,4.2,5.2,384.0,1.8,-1.0,8.0,11195.0
2014-09-17,18,2014,260,-90,55.0,421.0,207.6,2.0,2.2,0.2,1,9.3,4,134.2,0,7.2,277.0,-4.2,1.4,-2.2,5.2,377.0,-1.7,1.3,4.5,45798.0
2014-09-17,19,2014,260,-90,54.0,200.0,210.6,2.0,2.2,0.2,1,9.3,4,134.2,1,7.2,277.1,-3.1,1.4,-0.7,4.6,377.0,-1.4,1.7,5.1,63524.0
2014-09-17,20,2014,260,-90,54.0,73.0,199.3,2.0,2.2,0.2,1,9.3,4,134.2,2,7.2,277.1,-1.9,3.3,-0.5,4.9,387.0,0.2,1.6,4.6,38625.0
2014-09-17,21,2014,260,-90,55.0,47.0,180.6,0.7,1.2,0.2,1,9.3,4,134.2,3,7.2,277.2,-0.2,4.1,2.6,5.0,383.0,-0.2,-1.0,5.7,15591.0
2014-09-17,22,2014,260,-90,54.0,32.0,173.1,0.7,1.2,0.2,1,9.3,4,134.2,4,7.2,277.2,-1.7,3.5,2.6,5.0,380.0,1.8,-2.2,5.1,19200.0
2014-09-17,23,2014,260,-90,54.0,23.0,159.0,0.7,1.2,0.2,1,9.3,4,134.2,5,7.2,277.2,-1.8,3.3,3.0,5.0,385.0,1.6,-1.1,5.9,22404.0
2014-09-18,0,2014,261,-90,58.0,25.0,23.8,0.7,0.9,0.3,1,12.0,6,121.3,6,7.2,278.3,1.4,8.1,0.6,8.5,371.0,3.1,1.5,4.1,36300.0
2014-09-18,1,2014,261,-90,,29.0,27.1,0.7,0.9,0.3,1,12.0,6,121.3,7,7.2,278.3,-1.1,7.7,1.1,8.3,358.0,3.2,0.9,4.1,26650.0
2014-09-18,2,2014,261,-90,52.0,30.0,28.9,0.7,0.9,0.3,1,12.0,6,121.3,8,7.2,278.3,-2.3,7.6,1.0,8.1,367.0,0.4,2.0,5.5,25974.0
2014-09-18,3,2014,261,-90,54.0,35.0,32.8,0.7,0.7,0.3,1,12.0,6,121.3,9,7.2,278.4,-2.1,7.6,-0.0,8.1,358.0,-0.8,1.5,4.9,26392.0
2014-09-18,4,2014,261,-90,56.0,40.0,37.4,0.7,0.7,0.3,1,12.0,6,121.3,10,7.2,278.4,2.1,7.2,1.0,7.8,369.0,-1.5,-1.1,2.8,55762.0
2014-09-18,5,2014,261,-90,,41.0,39.7,0.7,0.7,0.3,1,12.0,6,121.3,11,7.2,278.5,2.0,7.5,-0.1,7.8,365.0,-0.2,-0.6,2.8,42744.0
2014-09-18,18,2014,261,-90,,31.0,28.7,2.0,2.0,0.3,1,12.0,6,121.3,0,7.2,278.0,-0.4,3.2,6.3,8.1,388.0,3.8,-3.1,7.3,35275.0
2014-09-18,19,2014,261,-90,,27.0,27.7,2.0,2.0,0.3,1,12.0,6,121.3,1,7.2,278.1,-1.0,1.6,8.2,8.5,386.0,3.7,-3.6,8.4,19768.0
2014-09-18,20,2014,261,-90,,24.0,27.3,2.0,2.0,0.3,1,12.0,6,121.3,2,7.2,278.1,0.0,3.3,6.5,8.2,385.0,3.6,-2.5,10.0,22383.0
2014-09-18,21,2014,261,-90,,21.0,25.6,1.0,1.3,0.3,1,12.0,6,121.3,3,7.2,278.1,0.2,4.5,6.5,8.1,380.0,4.9,-1.9,8.7,21845.0
2014-09-18,22,2014,261,-90,,20.0,24.7,1.0,1.3,0.3,1,12.0,6,121.3,4,7.2,278.2,0.3,7.2,3.7,8.4,376.0,4.4,-1.4,6.3,24973.0
2014-09-18,23,2014,261,-90,,22.0,25.3,1.0,1.3,0.3,1,12.0,6,121.3,5,7.2,278.2,-0.1,8.2,1.9,8.5,366.0,3.2,-2.5,3.4,53547.0
2014-09-19,0,2014,262,-90,45.0,288.0,383.7,3.3,3.7,1.0,5,27.3,20,122.8,6,7.2,279.2,-1.9,1.1,8.6,9.2,373.0,-1.0,4.9,46.1,37968.0
2014-09-19,1,2014,262,-90,44.0,105.0,207.3,3.3,3.7,1.0,5,27.3,20,122.8,7,7.2,279.3,-3.5,4.6,0.1,10.3,380.0,-1.3,4.9,42.7,49858.0
2014-09-19,2,2014,262,-90,45.0,107.0,143.7,3.3,3.7,1.0,5,27.3,20,122.8,8,7.2,279.3,1.5,4.9,13.2,14.6,392.0,0.1,4.0,22.8,67514.0
2014-09-19,3,2014,262,-90,45.0,69.0,96.2,3.3,3.4,1.0,5,27.3,20,122.8,9,7.2,279.4,1.6,1.0,10.4,13.2,404.0,0.3,0.6,19.6,166756.0
2014-09-19,4,2014,262,-90,45.0,116.0,108.5,3.3,3.4,1.0,5,27.3,20,122.8,10,7.2,279.4,-5.1,11.1,-2.3,14.9,415.0,-0.8,-0.2,14.0,246024.0
2014-09-19,5,2014,262,-90,46.0,179.0,152.9,3.3,3.4,1.0,5,27.3,20,122.8,11,7.2,279.4,-0.0,-5.4,3.8,9.5,421.0,1.2,-1.7,17.2,304608.0
2014-09-19,18,2014,262,-90,,451.0,304.7,3.7,3.4,1.0,5,27.3,20,122.8,0,7.2,279.0,2.0,0.8,-7.1,7.6,357.0,-1.8,2.0,10.5,20774.0
2014-09-19,19,2014,262,-90,52.0,402.0,339.1,3.7,3.4,1.0,5,27.3,20,122.8,1,7.2,279.0,2.1,-1.3,-5.4,6.1,355.0,-0.9,0.9,18.4,26244.0
2014-09-19,20,2014,262,-90,49.0,497.0,363.6,3.7,3.4,1.0,5,27.3,20,122.8,2,7.2,279.1,1.2,0.2,-3.6,5.6,354.0,0.9,2.7,26.6,23260.0
2014-09-19,21,2014,262,-90,49.0,478.0,367.7,4.7,4.3,1.0,5,27.3,20,122.8,3,7.2,279.1,2.4,0.1,-9.6,10.0,367.0,-1.0,4.0,13.4,13033.0
2014-09-19,22,2014,262,-90,48.0,500.0,411.1,4.7,4.3,1.0,5,27.3,20,122.8,4,7.2,279.2,2.1,-0.3,-6.9,8.5,368.0,-0.9,3.9,23.8,22059.0
2014-09-19,23,2014,262,-90,46.0,582.0,471.6,4.7,4.3,1.0,5,27.3,20,122.8,5,7.2,279.2,-3.3,0.1,5.2,6.6,366.0,-2.0,4.8,36.0,39378.0
2014-09-20,0,2014,263,-90,50.0,50.0,58.5,1.0,1.3,0.2,1,11.0,5,120.1,6,7.1,280.2,-5.0,5.4,-0.3,7.9,469.0,-0.7,-0.5,4.7,141213.0
2014-09-20,1,2014,263,-90,50.0,50.0,53.1,1.0,1.3,0.2,1,11.0,5,120.1,7,7.1,280.3,-2.3,6.4,-1.7,7.9,490.0,-2.6,0.5,4.5,142635.0
2014-09-20,2,2014,263,-90,50.0,76.0,67.6,1.0,1.3,0.2,1,11.0,5,120.1,8,7.1,280.3,-2.7,6.9,-0.3,7.9,481.0,-1.1,2.2,3.6,127412.0
2014-09-20,3,2014,263,-90,51.0,39.0,49.5,1.3,1.3,0.2,1,11.0,5,120.1,9,7.1,280.3,-2.2,5.7,-1.6,7.0,490.0,-3.2,1.6,4.0,125138.0
2014-09-20,4,2014,263,-90,50.0,63.0,58.0,1.3,1.3,0.2,1,11.0,5,120.1,10,7.1,280.4,-2.2,5.7,-1.0,6.9,489.0,-3.2,2.6,3.8,117580.0
2014-09-20,5,2014,263,-90,51.0,115.0,94.0,1.3,1.3,0.2,1,11.0,5,120.1,11,7.1,280.4,-3.2,5.4,-0.1,6.8,479.0,-1.4,2.7,3.4,122624.0
2014-09-20,18,2014,263,-90,58.0,85.0,183.1,2.0,2.2,0.2,1,11.0,5,120.1,0,7.1,280.0,-3.7,8.6,0.7,10.4,480.0,4.3,-0.9,6.2,146974.0
2014-09-20,19,2014,263,-90,58.0,72.0,122.7,2.0,2.2,0.2,1,11.0,5,120.1,1,7.1,280.0,-7.0,3.4,0.6,9.8,458.0,6.5,-7.2,5.8,168549.0
2014-09-20,20,2014,263,-90,,76.0,112.7,2.0,2.2,0.2,1,11.0,5,120.1,2,7.1,280.1,-5.0,5.1,-0.1,9.2,480.0,5.1,-3.6,5.6,175879.0
2014-09-20,21,2014,263,-90,55.0,188.0,121.3,2.0,2.0,0.2,1,11.0,5,120.1,3,7.1,280.1,-4.2,5.6,-0.4,8.6,486.0,1.3,-2.5,5.2,169681.0
2014-09-20,22,2014,263,-90,53.0,74.0,115.7,2.0,2.0,0.2,1,11.0,5,120.1,4,7.1,280.1,-6.4,3.9,-0.1,7.9,463.0,0.5,-3.1,4.5,116604.0
2014-09-20,23,2014,263,-90,51.0,57.0,101.9,2.0,2.0,0.2,1,11.0,5,120.1,5,7.1,280.2,-6.7,2.8,2.9,8.1,462.0,4.4,-4.1,4.5,124984.0
2014-09-21,0,2014,264,-90,49.0,99.0,147.1,1.3,1.7,0.3,1,11.3,6,124.9,6,7.1,281.2,-4.3,-0.3,0.6,4.6,517.0,-2.0,-1.7,2.2,150408.0
2014-09-21,1,2014,264,-90,49.0,55.0,88.9,1.3,1.7,0.3,1,11.3,6,124.9,7,7.1,281.3,-3.2,1.8,1.6,4.5,521.0,-1.1,0.1,2.1,159737.0
2014-09-21,2,2014,264,-90,49.0,48.0,63.1,1.3,1.7,0.3,1,11.3,6,124.9,8,7.1,281.3,-1.4,0.4,4.1,4.8,536.0,0.7,-1.5,2.3,146827.0
2014-09-21,3,2014,264,-90,49.0,37.0,46.6,1.0,1.3,0.3,1,11.3,6,124.9,9,7.1,281.3,2.1,-2.4,2.9,4.5,556.0,-0.8,-3.0,3.4,127039.0
2014-09-21,4,2014,264,-90,48.0,57.0,53.1,1.0,1.3,0.3,1,11.3,6,124.9,10,7.1,281.4,2.2,-1.5,2.8,4.0,558.0,-0.0,-2.9,3.5,129792.0
2014-09-21,5,2014,264,-90,,70.0,63.7,1.0,1.3,0.3,1,11.3,6,124.9,11,7.1,281.4,2.0,-1.1,2.3,3.5,556.0,-0.7,-2.3,3.3,141361.0
2014-09-21,18,2014,264,-90,,37.0,37.9,1.3,1.1,0.3,1,11.3,6,124.9,0,7.1,281.0,-3.6,0.3,-1.4,4.5,537.0,-4.0,-3.4,2.3,228011.0
2014-09-21,19,2014,264,-90,61.0,30.0,38.0,1.3,1.1,0.3,1,11.3,6,124.9,1,7.1,281.0,-3.8,0.8,-1.5,4.7,537.0,-4.7,-2.5,2.5,191224.0
2014-09-21,20,2014,264,-90,,58.0,42.1,1.3,1.1,0.3,1,11.3,6,124.9,2,7.1,281.0,-5.0,0.8,-0.9,5.2,522.0,-4.1,-2.5,2.2,124627.0
2014-09-21,21,2014,264,-90,55.0,116.0,51.1,3.0,2.4,0.3,1,11.3,6,124.9,3,7.1,281.1,-4.0,-1.3,1.0,4.7,538.0,-1.4,-4.1,2.9,139507.0
2014-09-21,22,2014,264,-90,53.0,295.0,85.7,3.0,2.4,0.3,1,11.3,6,124.9,4,7.1,281.1,-0.2,-0.4,2.8,2.9,572.0,-2.5,-1.4,5.8,76857.0
2014-09-21,23,2014,264,-90,50.0,235.0,115.0,3.0,2.4,0.3,1,11.3,6,124.9,5,7.1,281.2,-0.3,0.4,3.0,4.1,565.0,-2.1,-0.9,3.8,120401.0
2014-09-22,0,2014,265,-90,49.0,225.0,236.9,2.0,2.0,0.4,2,15.3,7,136.8,6,7.1,282.2,3.0,-3.7,-1.0,5.1,429.0,-0.7,4.6,2.8,67526.0
2014-09-22,1,2014,265,-90,47.0,266.0,255.4,2.0,2.0,0.4,2,15.3,7,136.8,7,7.1,282.2,2.4,-0.1,-2.7,4.6,434.0,1.2,-0.2,3.1,75730.0
2014-09-22,2,2014,265,-90,47.0,165.0,198.3,2.0,2.0,0.4,2,15.3,7,136.8,8,7.1,282.3,2.3,-1.1,-0.4,4.6,430.0,-2.5,2.2,3.3,87125.0
2014-09-22,3,2014,265,-90,47.0,156.0,171.6,1.7,1.8,0.4,2,15.3,7,136.8,9,7.1,282.3,1.7,-0.4,-2.4,4.7,436.0,0.8,0.5,3.3,88064.0
2014-09-22,4,2014,265,-90,47.0,292.0,247.9,1.7,1.8,0.4,2,15.3,7,136.8,10,7.1,282.4,2.3,-1.6,-1.5,4.9,432.0,-0.5,2.3,3.4,90529.0
2014-09-22,5,2014,265,-90,47.0,287.0,272.6,1.7,1.8,0.4,2,15.3,7,136.8,11,7.1,282.4,3.2,-3.4,0.3,4.8,421.0,-2.0,4.7,3.3,82205.0
2014-09-22,18,2014,265,-90,61.0,44.0,48.1,1.0,1.1,0.4,2,15.3,7,136.8,0,7.1,281.9,-3.7,2.0,-0.2,4.2,458.0,-1.6,1.7,3.7,82325.0
2014-09-22,19,2014,265,-90,59.0,37.0,48.6,1.0,1.1,0.4,2,15.3,7,136.8,1,7.1,282.0,-2.9,1.4,-0.5,3.3,473.0,-0.8,1.3,5.7,62886.0
2014-09-22,20,2014,265,-90,,44.0,50.1,1.0,1.1,0.4,2,15.3,7,136.8,2,7.1,282.0,0.6,-1.1,-1.0,4.2,452.0,-0.4,2.4,4.0,111952.0
2014-09-22,21,2014,265,-90,,64.0,52.3,2.3,1.9,0.4,2,15.3,7,136.8,3,7.1,282.1,2.7,-3.8,-2.0,5.2,436.0,-0.1,4.9,2.8,82525.0
2014-09-22,22,2014,265,-90,54.0,256.0,81.3,2.3,1.9,0.4,2,15.3,7,136.8,4,7.1,282.1,3.0,-3.9,-0.9,5.1,431.0,-1.4,4.9,2.7,63511.0
2014-09-22,23,2014,265,-90,51.0,300.0,112.0,2.3,1.9,0.4,2,15.3,7,136.8,5,7.1,282.2,3.6,-3.0,-0.3,4.9,422.0,-2.3,4.6,2.8,75856.0
2014-09-23,0,2014,266,-90,51.0,146.0,114.6,2.0,2.1,0.6,3,19.3,10,139.1,6,7.1,283.2,2.3,-3.6,2.1,6.1,427.0,-3.5,1.2,4.9,103082.0
2014-09-23,1,2014,266,-90,50.0,162.0,144.6,2.0,2.1,0.6,3,19.3,10,139.1,7,7.1,283.2,1.0,-4.4,3.1,6.2,434.0,-3.4,2.1,4.9,94693.0
2014-09-23,2,2014,266,-90,49.0,214.0,188.4,2.0,2.1,0.6,3,19.3,10,139.1,8,7.1,283.3,-1.1,-4.7,2.9,6.5,438.0,-3.8,2.0,4.7,80618.0
2014-09-23,3,2014,266,-90,49.0,222.0,209.6,2.0,2.0,0.6,3,19.3,10,139.1,9,7.1,283.3,1.4,-5.8,1.0,6.6,424.0,-1.9,3.0,4.6,82106.0
2014-09-23,4,2014,266,-90,48.0,311.0,273.8,2.0,2.0,0.6,3,19.3,10,139.1,10,7.1,283.3,2.9,-3.9,-0.7,6.2,409.0,-0.4,1.9,4.6,75094.0
2014-09-23,5,2014,266,-90,48.0,506.0,420.9,2.0,2.0,0.6,3,19.3,10,139.1,11,7.1,283.4,3.9,-3.2,-2.4,6.4,401.0,2.1,0.8,4.9,71191.0
2014-09-23,18,2014,266,-90,61.0,119.0,176.3,2.7,2.4,0.6,3,19.3,10,139.1,0,7.1,282.9,3.6,-2.7,-0.5,5.4,438.0,-0.6,1.9,4.6,139682.0
2014-09-23,19,2014,266,-90,56.0,293.0,179.0,2.7,2.4,0.6,3,19.3,10,139.1,1,7.1,283.0,2.3,-4.7,-1.0,5.5,436.0,-1.4,2.3,4.7,134036.0
